index,stime,sites,pH,TN,TP,NH3,tempe,hun,DO,cond,COD,phFlag,TNFlag,TPFlag,NHFlag,temperFlag,turbiFlag,doxygenFlag,conductFlag,permangaFlag
13158,2019-10-01 00:00:00,a,6.672,6.419,0.41,4.36,27.7,36.305,4.59,439.762,7.1,0,1,0,0,0,0,0,1,0
13159,2019-10-01 04:00:00,a,6.662,6.02,0.27,3.07,26.95,20.718,4.075,439.762,5.6,0,0,0,0,0,0,0,1,0
13160,2019-10-01 08:00:00,a,6.68,4.65,0.25,2.75,27.65,17.435,5.195,439.762,6.1,0,0,0,0,0,0,0,1,0
13161,2019-10-01 12:00:00,a,6.665,4.57,0.24,2.65,32.175,17.74,5.598,439.762,5.2,0,0,0,0,0,0,0,1,0
13162,2019-10-01 16:00:00,a,6.64,4.44,0.24,2.68,32.05,15.782,4.948,439.762,5.1,0,0,0,0,0,0,0,1,0
13163,2019-10-01 20:00:00,a,6.6,3.99,0.23,2.59,29.35,12.433,4.365,439.762,4.1,0,0,0,0,0,0,0,1,0
13164,2019-10-02 00:00:00,a,6.6,4.0,0.22,2.92,28.35,10.478,5.805,439.762,3.1,0,0,0,0,0,0,0,1,0
13165,2019-10-02 04:00:00,a,6.618,4.47,0.25,3.14,27.2,13.13,6.288,439.762,3.4,0,0,0,0,0,0,0,1,0
13166,2019-10-02 08:00:00,a,6.61,3.96,0.28,2.91,27.625,16.955,5.922,439.762,3.9,0,0,0,0,0,0,0,1,0
13167,2019-10-02 12:00:00,a,6.582,3.7,0.27,2.57,32.05,17.61,5.188,439.762,5.2,0,0,0,0,0,0,0,1,0
13168,2019-10-02 16:00:00,a,6.57,3.85,0.26,1.9,31.35,16.37,4.975,439.762,4.0,0,0,0,0,0,0,0,1,0
13169,2019-10-02 20:00:00,a,6.538,3.15,0.25,1.08,29.125,12.503,4.93,439.762,3.7,0,0,0,0,0,0,0,1,0
13170,2019-10-03 00:00:00,a,6.565,4.37,0.31,2.74,28.275,19.89,5.492,439.762,5.7,0,0,0,0,0,0,0,1,0
13171,2019-10-03 04:00:00,a,6.565,2.92,0.26,1.64,27.475,19.195,5.215,439.762,3.3,0,0,0,0,0,0,0,1,0
13172,2019-10-03 08:00:00,a,6.565,3.1,0.26,1.64,28.05,16.153,6.145,439.762,3.3,0,0,0,0,0,0,0,1,0
13173,2019-10-03 12:00:00,a,6.575,3.62,0.3,1.64,31.25,15.935,5.462,439.762,3.3,0,0,0,0,0,0,0,1,0
13174,2019-10-03 16:00:00,a,6.552,3.92,0.26,1.64,31.275,13.827,4.363,439.762,3.3,0,0,0,0,0,0,0,1,0
13175,2019-10-03 20:00:00,a,6.55,4.1,0.24,1.64,29.45,10.348,4.792,439.762,3.3,0,0,0,0,0,0,0,1,0
13176,2019-10-04 00:00:00,a,6.582,5.59,0.32,1.64,28.7,14.458,4.528,439.762,3.3,0,0,0,0,0,0,0,1,0
13177,2019-10-04 04:00:00,a,6.555,4.53,0.24,1.64,28.15,16.282,5.568,439.762,3.3,0,0,0,0,0,0,0,1,0
13178,2019-10-04 08:00:00,a,6.575,3.81,0.26,1.64,28.625,13.782,5.568,439.762,3.3,0,0,0,0,0,0,0,1,0
13179,2019-10-04 12:00:00,a,6.56,3.47,0.45,1.64,31.2,12.695,4.472,439.762,3.3,0,0,0,0,0,0,0,1,0
13180,2019-10-04 16:00:00,a,6.548,3.93,0.27,1.64,31.35,10.978,5.212,439.762,3.3,0,0,0,0,0,0,0,1,0
13181,2019-10-04 20:00:00,a,6.545,4.15,0.24,1.64,29.525,8.782,4.71,439.762,3.3,0,0,0,0,0,0,0,1,0
13182,2019-10-05 00:00:00,a,6.565,4.77,0.24,1.64,28.725,12.655,4.395,439.762,3.3,0,0,0,0,0,0,0,1,0
13183,2019-10-05 04:00:00,a,6.538,4.11,0.36,1.64,28.375,17.022,4.645,439.762,3.3,0,0,0,0,0,0,0,1,0
13184,2019-10-05 08:00:00,a,6.552,2.95,0.26,1.64,28.775,9.63,5.405,439.762,3.3,0,0,0,0,0,0,0,1,0
13185,2019-10-05 12:00:00,a,6.555,3.62,0.25,1.64,31.85,8.958,5.158,439.762,3.3,0,0,0,0,0,0,0,1,0
13186,2019-10-05 16:00:00,a,6.525,4.51,0.58,1.64,31.6,7.238,4.062,439.762,3.3,0,0,0,0,0,0,0,1,0
13187,2019-10-05 20:00:00,a,6.528,5.11,0.32,1.64,29.225,6.28,5.868,439.762,3.3,0,0,0,0,0,0,0,1,0
13188,2019-10-06 00:00:00,a,6.505,6.4,0.47,1.64,28.175,16.455,4.658,439.762,3.3,0,0,0,0,0,0,0,1,0
13189,2019-10-06 04:00:00,a,6.512,3.25,0.32,1.64,27.525,11.522,5.382,439.762,3.3,0,0,0,0,0,0,0,1,0
13190,2019-10-06 08:00:00,a,6.56,4.06,0.28,1.64,27.7,6.738,5.802,439.762,3.3,0,0,0,0,0,0,0,1,0
13191,2019-10-06 12:00:00,a,6.57,5.37,0.32,1.64,30.025,5.98,4.932,439.762,3.3,0,0,0,0,0,0,0,1,0
13192,2019-10-06 16:00:00,a,6.518,5.85,0.3,1.64,29.95,5.825,5.325,439.762,3.3,0,0,0,0,0,0,0,1,0
13193,2019-10-06 20:00:00,a,6.475,5.54,0.29,1.64,28.075,4.845,5.482,439.762,3.3,0,0,0,0,0,0,0,1,0
13194,2019-10-07 00:00:00,a,6.465,6.1,0.43,1.64,27.35,11.978,5.105,439.762,3.3,0,0,0,0,0,0,0,1,0
13195,2019-10-07 04:00:00,a,6.462,4.31,0.37,1.64,26.6,8.89,5.385,439.762,3.3,0,0,0,0,0,0,0,1,0
13196,2019-10-07 08:00:00,a,6.467,4.66,0.3,1.64,27.0,5.585,5.512,439.762,3.3,0,0,0,0,0,0,0,1,0
13197,2019-10-07 12:00:00,a,6.458,4.24,0.3,1.64,29.35,7.348,6.288,439.762,3.3,0,0,0,0,0,0,0,1,0
13198,2019-10-07 16:00:00,a,6.54,3.93,0.46,1.64,29.575,8.762,5.065,439.762,3.3,0,0,0,0,0,0,0,1,0
13199,2019-10-07 20:00:00,a,6.482,4.39,0.37,1.64,27.95,6.412,5.432,439.762,3.3,0,0,0,0,0,0,0,1,0
13200,2019-10-08 00:00:00,a,6.44,4.52,0.32,1.64,27.175,6.282,5.502,439.762,3.3,0,0,0,0,0,0,0,1,0
13201,2019-10-08 04:00:00,a,6.43,5.01,0.31,1.64,26.45,5.458,5.338,439.762,3.3,0,0,0,0,0,0,0,1,0
13202,2019-10-08 08:00:00,a,6.455,7.64,0.25,1.64,27.1,4.13,6.122,439.762,3.3,0,0,0,0,0,0,0,1,0
13203,2019-10-08 12:00:00,a,6.468,8.735,0.25,1.64,30.975,4.37,5.865,439.762,3.3,0,1,0,0,0,0,0,1,0
13204,2019-10-08 16:00:00,a,6.39,9.83,0.28,1.64,30.3,3.457,5.22,439.762,3.3,0,0,0,0,0,0,0,1,0
13205,2019-10-08 20:00:00,a,6.332,6.47,0.25,1.64,28.225,3.133,5.13,439.762,3.3,0,0,0,0,0,0,0,1,0
13206,2019-10-09 00:00:00,a,6.328,6.4,0.26,1.64,27.35,2.848,5.188,439.762,3.3,0,0,0,0,0,0,0,1,0
13207,2019-10-09 04:00:00,a,6.335,5.64,0.26,1.64,26.525,3.195,5.625,439.762,3.3,0,0,0,0,0,0,0,1,0
13208,2019-10-09 08:00:00,a,6.31,6.23,0.28,1.64,27.125,2.915,5.532,439.762,3.3,0,0,0,0,0,0,0,1,0
13209,2019-10-09 12:00:00,a,6.317,6.13,0.22,1.64,28.725,2.588,5.51,439.762,3.3,0,0,0,0,0,0,0,1,0
13210,2019-10-09 16:00:00,a,6.318,6.11,0.24,1.64,28.725,2.588,5.74,439.762,3.3,0,0,0,0,0,0,0,1,0
13211,2019-10-09 20:00:00,a,6.285,6.08,0.26,1.64,27.175,2.435,4.637,439.762,3.3,0,0,0,0,0,0,0,1,0
13212,2019-10-10 00:00:00,a,6.255,6.68,0.27,1.64,26.575,3.935,4.6,439.762,3.3,0,0,0,0,0,0,0,1,0
13213,2019-10-10 04:00:00,a,6.215,5.34,0.34,1.64,26.225,4.172,4.97,439.762,3.3,0,0,0,0,0,0,0,1,0
13214,2019-10-10 08:00:00,a,6.218,5.35,0.29,1.64,26.775,2.435,5.93,439.762,3.3,0,0,0,0,0,0,0,1,0
13215,2019-10-10 12:00:00,a,6.178,5.77,0.67,1.64,29.9,1.805,5.63,439.762,3.3,0,0,0,0,0,0,0,1,0
13216,2019-10-10 16:00:00,a,6.127,5.74,0.26,1.64,29.925,1.698,4.418,439.762,3.3,0,0,0,0,0,0,0,1,0
13217,2019-10-10 20:00:00,a,6.075,5.96,0.26,1.64,27.85,1.477,5.258,439.762,3.3,0,0,0,0,0,0,0,1,0
13218,2019-10-11 00:00:00,a,6.052,6.35,0.4,1.64,27.075,1.35,5.085,439.762,3.3,0,0,0,0,0,0,0,1,0
13219,2019-10-11 04:00:00,a,6.047,6.35,0.35,1.64,26.625,1.392,6.018,439.762,3.3,0,0,0,0,0,0,0,1,0
13220,2019-10-11 08:00:00,a,6.075,6.35,0.27,1.64,27.325,1.215,5.462,439.762,3.3,0,0,0,0,0,0,0,1,0
13221,2019-10-11 12:00:00,a,6.158,6.35,0.22,1.64,30.575,1.217,5.3,439.762,3.3,0,0,0,0,0,0,0,1,0
13222,2019-10-11 16:00:00,a,6.055,6.35,0.26,1.64,30.575,1.13,4.658,439.762,3.3,0,0,0,0,0,0,0,1,0
13223,2019-10-11 20:00:00,a,6.005,6.35,0.27,1.64,28.625,1.15,5.16,439.762,3.3,0,0,0,0,0,0,0,1,0
13224,2019-10-12 00:00:00,a,5.97,6.35,0.53,1.64,28.15,2.652,4.905,439.762,3.3,0,0,0,0,0,0,0,1,0
13225,2019-10-12 04:00:00,a,5.93,6.35,0.37,1.64,27.85,1.652,4.855,439.762,3.3,0,0,0,0,0,0,0,1,0
13226,2019-10-12 08:00:00,a,5.95,6.35,0.81,1.64,28.275,0.76,5.142,439.762,3.3,0,0,0,0,0,0,0,1,0
13227,2019-10-12 12:00:00,a,5.962,6.35,0.47,1.64,31.025,0.85,5.85,439.762,3.3,0,0,0,0,0,0,0,1,0
13228,2019-10-12 16:00:00,a,6.11,6.35,0.24,1.64,30.625,0.785,4.642,439.762,3.3,0,0,0,0,0,0,0,1,0
13229,2019-10-12 20:00:00,a,6.158,6.35,0.2,1.64,27.625,5.042,4.418,439.762,3.3,0,0,0,0,0,0,0,1,0
13230,2019-10-13 00:00:00,a,6.002,6.35,0.405,1.64,26.7,2.802,5.265,439.762,3.3,0,0,1,0,0,0,0,1,0
13231,2019-10-13 04:00:00,a,6.122,6.35,0.61,1.64,26.725,0.98,5.848,439.762,3.3,0,0,0,0,0,0,0,1,0
13232,2019-10-13 08:00:00,a,6.23,6.35,0.29,1.64,27.275,0.588,5.752,439.762,3.3,0,0,0,0,0,0,0,1,0
13233,2019-10-13 12:00:00,a,6.255,6.35,0.24,1.64,29.3,0.52,5.552,439.762,3.3,0,0,0,0,0,0,0,1,0
13234,2019-10-13 16:00:00,a,6.278,6.35,0.21,1.64,29.1,0.282,5.528,439.762,3.3,0,0,0,0,0,0,0,1,0
13235,2019-10-13 20:00:00,a,6.278,6.35,0.18,1.64,27.95,0.305,5.56,439.762,3.3,0,0,0,0,0,0,0,1,0
13236,2019-10-14 00:00:00,a,6.305,6.35,0.2,1.64,27.475,0.302,4.818,439.762,3.3,0,0,0,0,0,0,0,1,0
13237,2019-10-14 04:00:00,a,6.262,6.35,0.21,1.64,26.95,0.348,6.022,439.762,3.3,0,0,0,0,0,0,0,1,0
13238,2019-10-14 08:00:00,a,6.278,6.35,0.2,1.64,27.35,0.26,6.278,439.762,3.3,0,0,0,0,0,0,0,1,0
13239,2019-10-14 12:00:00,a,6.288,6.35,0.21,1.64,28.45,0.238,6.01,439.762,4.3,0,0,0,0,0,0,0,1,0
13240,2019-10-14 16:00:00,a,6.278,6.35,0.21,1.65,27.975,0.305,5.75,439.762,5.0,0,0,0,0,0,0,0,1,0
13241,2019-10-14 20:00:00,a,6.27,6.17,0.34,1.25,26.825,0.173,5.858,439.762,5.3,0,0,0,0,0,0,0,1,0
13242,2019-10-15 00:00:00,a,6.27,6.39,0.33,1.65,25.9,0.435,6.17,439.762,5.2,0,0,0,0,0,0,0,1,0
13243,2019-10-15 04:00:00,a,6.238,5.16,0.38,1.4,25.4,0.412,6.188,439.762,4.0,0,0,0,0,0,0,0,1,0
13244,2019-10-15 08:00:00,a,6.24,5.17,0.32,1.67,25.6,0.24,6.227,439.762,6.1,0,0,0,0,0,0,0,1,0
13245,2019-10-15 12:00:00,a,6.268,5.17,0.2,1.67,26.15,0.152,5.995,439.762,6.1,0,0,0,0,0,0,0,1,0
13246,2019-10-15 16:00:00,a,6.055,5.17,0.2,1.55,25.575,0.26,1.795,439.762,6.1,0,0,0,0,0,0,0,1,0
13247,2019-10-15 20:00:00,a,6.295,5.18,0.22,2.61,24.075,0.302,5.722,439.762,3.0,0,0,0,0,0,0,0,1,0
13248,2019-10-16 00:00:00,a,6.262,6.5,0.32,3.51,23.8,0.567,5.88,439.762,4.9,0,0,0,0,0,0,0,1,0
13249,2019-10-16 04:00:00,a,6.257,6.14,0.37,2.45,23.15,0.455,5.533,439.762,1.8,0,0,0,0,0,0,0,1,0
13250,2019-10-16 08:00:00,a,6.285,5.98,0.27,2.83,23.35,0.325,5.745,439.762,3.9,0,0,0,0,0,0,0,1,0
13251,2019-10-16 12:00:00,a,6.212,5.91,0.23,2.54,27.475,0.368,5.797,439.762,1.6,0,0,0,0,0,0,0,1,0
13252,2019-10-16 16:00:00,a,6.202,5.99,0.24,2.59,27.275,0.322,4.775,439.762,2.0,0,0,0,0,0,0,0,1,0
13253,2019-10-16 20:00:00,a,6.238,6.06,0.41,2.64,24.775,0.305,4.552,439.762,1.9,0,0,0,0,0,0,0,1,0
13254,2019-10-17 00:00:00,a,6.243,8.8,0.46,4.2,24.275,0.282,6.283,439.762,2.9,0,0,0,0,0,0,0,1,0
13255,2019-10-17 04:00:00,a,6.225,5.58,0.34,2.75,23.5,0.302,5.45,439.762,3.9,0,0,0,0,0,0,0,1,0
13256,2019-10-17 08:00:00,a,6.302,5.49,0.28,2.7,23.775,0.26,6.132,439.762,1.7,0,0,0,0,0,0,0,1,0
13257,2019-10-17 12:00:00,a,6.268,5.63,0.22,2.49,28.05,0.325,5.61,439.762,3.2,0,0,0,0,0,0,0,1,0
13258,2019-10-17 16:00:00,a,6.212,5.92,0.26,2.64,27.65,0.218,5.532,439.762,2.7,0,0,0,0,0,0,0,1,0
13259,2019-10-17 20:00:00,a,6.24,4.87,0.2,2.26,25.525,0.262,5.915,439.762,3.6,0,0,0,0,0,0,0,1,0
13260,2019-10-18 00:00:00,a,6.26,6.8,0.31,3.43,25.225,0.282,4.738,439.762,2.1,0,0,0,0,0,0,0,1,0
13261,2019-10-18 04:00:00,a,6.278,5.78,0.28,2.77,24.175,0.238,5.762,439.762,1.6,0,0,0,0,0,0,0,1,0
13262,2019-10-18 08:00:00,a,6.305,5.47,0.21,2.17,24.525,0.152,6.072,439.762,4.5,0,0,0,0,0,0,0,1,0
13263,2019-10-18 12:00:00,a,6.278,6.27,0.29,1.75,28.3,0.282,5.355,439.762,3.5,0,0,0,0,0,0,0,1,0
13264,2019-10-18 16:00:00,a,6.28,6.63,0.55,1.81,28.0,0.175,5.532,439.762,3.5,0,0,0,0,0,0,0,1,0
13265,2019-10-18 20:00:00,a,6.275,6.05,0.29,1.72,25.8,0.455,6.048,439.762,3.5,0,0,0,0,0,0,0,1,0
13266,2019-10-19 00:00:00,a,6.275,5.17,0.37,2.01,25.075,0.368,5.7,439.762,3.5,0,0,0,0,0,0,0,1,0
13267,2019-10-19 04:00:00,a,6.262,5.15,0.34,2.24,24.55,0.368,5.242,439.762,3.5,0,0,0,0,0,0,0,1,0
13268,2019-10-19 08:00:00,a,6.285,5.18,0.22,3.04,24.7,0.195,6.095,439.762,3.5,0,0,0,0,0,0,0,1,0
13269,2019-10-19 12:00:00,a,6.29,5.87,0.21,2.62,27.95,0.152,5.62,439.762,3.5,0,0,0,0,0,0,0,1,0
13270,2019-10-19 16:00:00,a,6.345,8.08,0.3,4.33,27.4,0.218,5.262,439.762,3.5,0,0,0,0,0,0,0,1,0
13271,2019-10-19 20:00:00,a,6.34,7.1,0.2,3.65,25.1,0.198,5.112,439.762,3.5,0,0,0,0,0,0,0,1,0
13272,2019-10-20 00:00:00,a,6.358,6.72,0.23,3.35,24.325,0.218,5.55,439.762,3.5,0,0,0,0,0,0,0,1,0
13273,2019-10-20 04:00:00,a,6.308,6.16,0.22,3.17,23.225,0.302,5.66,439.762,3.5,0,0,0,0,0,0,0,1,0
13274,2019-10-20 08:00:00,a,6.302,5.13,0.16,2.69,23.6,0.305,6.72,439.762,3.5,0,0,0,0,0,0,0,1,0
13275,2019-10-20 12:00:00,a,6.338,5.21,0.16,2.69,27.35,0.152,6.097,439.762,3.5,0,0,0,0,0,0,0,1,0
13276,2019-10-20 16:00:00,a,6.347,5.28,0.17,2.69,26.7,0.193,5.568,439.762,3.5,0,0,0,0,0,0,0,1,0
13277,2019-10-20 20:00:00,a,6.325,5.51,0.2,2.69,24.4,0.152,4.918,439.762,3.5,0,0,0,0,0,0,0,1,0
13278,2019-10-21 00:00:00,a,6.33,5.78,0.21,2.69,23.25,0.193,5.79,439.762,3.5,0,0,0,0,0,0,0,1,0
13279,2019-10-21 04:00:00,a,6.305,5.35,0.22,2.69,22.2,0.152,6.533,439.762,3.5,0,0,0,0,0,0,0,1,0
13280,2019-10-21 08:00:00,a,6.305,5.5,0.21,2.69,22.65,0.198,5.778,439.762,3.5,0,0,0,0,0,0,0,1,0
13281,2019-10-21 12:00:00,a,6.352,5.73,0.33,2.69,26.6,0.197,5.822,439.762,3.5,0,0,0,0,0,0,0,1,0
13282,2019-10-21 16:00:00,a,6.33,5.36,0.21,2.69,26.5,0.197,6.19,439.762,3.5,0,0,0,0,0,0,0,1,0
13283,2019-10-21 20:00:00,a,6.298,5.55,0.2,2.69,24.0,0.17,5.172,439.762,3.5,0,0,0,0,0,0,0,1,0
13284,2019-10-22 00:00:00,a,6.34,5.54,0.22,2.69,23.025,0.175,5.265,439.762,3.5,0,0,0,0,0,0,0,1,0
13285,2019-10-22 04:00:00,a,6.317,5.36,0.23,2.69,22.05,0.15,6.225,439.762,3.5,0,0,0,0,0,0,0,1,0
13286,2019-10-22 08:00:00,a,6.322,5.06,0.19,2.69,22.4,0.26,5.808,439.762,3.5,0,0,0,0,0,0,0,1,0
13287,2019-10-22 12:00:00,a,6.372,4.96,0.21,2.69,26.4,0.11,6.438,439.762,3.5,0,0,0,0,0,0,0,1,0
13288,2019-10-22 16:00:00,a,6.387,5.79,0.22,2.69,26.225,0.152,5.258,439.762,3.5,0,0,0,0,0,0,0,1,0
13289,2019-10-22 20:00:00,a,6.368,5.81,0.25,2.69,24.25,0.13,4.61,439.762,3.5,0,0,0,0,0,0,0,1,0
13290,2019-10-23 00:00:00,a,6.338,5.95,0.25,2.69,24.0,0.175,6.172,439.762,3.5,0,0,0,0,0,0,0,1,0
13291,2019-10-23 04:00:00,a,6.32,6.31,0.27,2.69,23.275,0.132,5.54,439.762,3.5,0,0,0,0,0,0,0,1,0
13292,2019-10-23 08:00:00,a,6.358,5.71,0.2,2.69,23.55,0.26,6.41,439.762,3.5,0,0,0,0,0,0,0,1,0
13293,2019-10-23 12:00:00,a,6.435,5.0,0.21,2.69,26.425,0.24,5.292,439.762,3.5,0,0,0,0,0,0,0,1,0
13294,2019-10-23 16:00:00,a,6.425,5.79,0.22,2.69,26.05,0.195,6.228,439.762,3.5,0,0,0,0,0,0,0,1,0
13295,2019-10-23 20:00:00,a,6.425,6.12,0.27,2.69,24.725,0.282,5.69,439.762,3.5,0,0,0,0,0,0,0,1,0
13296,2019-10-24 00:00:00,a,6.41,6.36,0.25,2.69,24.05,0.195,5.342,439.762,3.5,0,0,0,0,0,0,0,1,0
13297,2019-10-24 04:00:00,a,6.37,5.58,0.21,2.69,23.9,0.238,6.145,439.762,3.5,0,0,0,0,0,0,0,1,0
13298,2019-10-24 08:00:00,a,6.428,5.6,0.21,2.69,24.05,0.218,5.693,439.762,3.5,0,0,0,0,0,0,0,1,0
13299,2019-10-24 12:00:00,a,6.435,5.08,0.22,2.69,26.75,0.305,5.568,439.762,3.5,0,0,0,0,0,0,0,1,0
13300,2019-10-24 16:00:00,a,6.432,5.74,0.23,2.69,26.925,0.305,5.283,439.762,3.5,0,0,0,0,0,0,0,1,0
13301,2019-10-24 20:00:00,a,6.365,5.56,0.34,2.69,27.5,0.238,6.285,439.762,3.5,0,0,0,0,0,0,0,1,0
13302,2019-10-25 00:00:00,a,5.56,5.56,0.34,2.69,28.65,0.152,6.668,439.762,3.5,0,0,0,0,0,0,0,1,0
13303,2019-10-25 04:00:00,a,5.805,5.56,0.34,2.69,29.1,0.215,6.64,439.762,3.5,0,0,0,0,0,0,0,1,0
13304,2019-10-25 08:00:00,a,6.155,5.56,0.34,2.69,30.15,0.152,6.587,439.762,3.5,0,0,0,0,0,0,0,1,0
13305,2019-10-25 12:00:00,a,6.268,5.56,0.34,2.69,30.575,0.152,6.542,439.762,3.5,0,0,0,0,0,0,0,1,0
13306,2019-10-25 16:00:00,a,6.298,5.56,0.34,2.69,30.15,0.282,6.578,439.762,3.5,0,0,0,0,0,0,0,1,0
13307,2019-10-25 20:00:00,a,6.335,5.56,0.34,2.69,29.9,0.152,6.612,439.762,3.5,0,0,0,0,0,0,0,1,0
13308,2019-10-26 00:00:00,a,6.352,5.56,0.34,2.69,29.875,0.218,6.61,439.762,3.5,0,0,0,0,0,0,0,1,0
13309,2019-10-26 04:00:00,a,6.35,5.56,0.34,2.69,29.825,0.195,6.628,439.762,3.5,0,0,0,0,0,0,0,1,0
13310,2019-10-26 08:00:00,a,6.35,5.56,0.34,2.69,30.025,0.195,6.62,439.762,3.5,0,0,0,0,0,0,0,1,0
13311,2019-10-26 12:00:00,a,6.36,5.56,0.34,2.69,30.325,0.193,6.575,439.762,3.5,0,0,0,0,0,0,0,1,0
13312,2019-10-26 16:00:00,a,6.373,5.56,0.34,2.69,30.075,0.173,6.595,439.762,3.5,0,0,0,0,0,0,0,1,0
13313,2019-10-26 20:00:00,a,6.413,5.56,0.34,2.69,29.975,0.173,6.612,439.762,3.5,0,0,0,0,0,0,0,1,0
13314,2019-10-27 00:00:00,a,6.46,5.56,0.34,2.69,29.9,0.132,6.612,439.762,3.5,0,0,0,0,0,0,0,1,0
13315,2019-10-27 04:00:00,a,6.48,5.56,0.34,2.69,29.875,0.152,6.64,439.762,3.5,0,0,0,0,0,0,0,1,0
13316,2019-10-27 08:00:00,a,6.515,5.56,0.34,2.69,30.025,0.132,6.615,439.762,3.5,0,0,0,0,0,0,0,1,0
13317,2019-10-27 12:00:00,a,6.545,5.56,0.34,2.69,30.25,0.152,6.57,439.762,3.5,0,0,0,0,0,0,0,1,0
13318,2019-10-27 16:00:00,a,6.58,5.56,0.34,2.69,30.025,0.132,6.598,439.762,3.5,0,0,0,0,0,0,0,1,0
13319,2019-10-27 20:00:00,a,6.625,5.56,0.34,2.69,30.0,0.152,6.58,439.762,3.5,0,0,0,0,0,0,0,1,0
13320,2019-10-28 00:00:00,a,6.65,5.56,0.34,2.69,29.85,0.195,6.61,439.762,3.5,0,0,0,0,0,0,0,1,0
13321,2019-10-28 04:00:00,a,6.675,5.56,0.34,2.69,29.8,0.173,6.627,439.762,3.5,0,0,0,0,0,0,0,1,0
13322,2019-10-28 08:00:00,a,6.682,5.56,0.34,2.69,30.075,0.152,6.598,439.762,3.5,0,0,0,0,0,0,0,1,0
13323,2019-10-28 12:00:00,a,6.672,5.56,0.34,2.69,30.45,0.195,6.515,439.762,3.5,0,0,0,0,0,0,0,1,0
13324,2019-10-28 16:00:00,a,6.658,5.56,0.34,2.69,30.075,0.152,6.587,439.762,3.5,0,0,0,0,0,0,0,1,0
13325,2019-10-28 20:00:00,a,6.635,5.56,0.34,2.69,29.925,0.175,6.618,439.762,3.5,0,0,0,0,0,0,0,1,0
13326,2019-10-29 00:00:00,a,6.61,5.56,0.34,2.69,29.85,0.197,6.618,439.762,3.5,0,0,0,0,0,0,0,1,0
13327,2019-10-29 04:00:00,a,6.6,5.56,0.34,2.69,29.775,0.215,6.637,439.762,3.5,0,0,0,0,0,0,0,1,0
13328,2019-10-29 08:00:00,a,6.602,5.56,0.34,2.69,29.875,0.197,6.635,439.762,3.5,0,0,0,0,0,0,0,1,0
13329,2019-10-29 12:00:00,a,6.632,5.56,0.34,2.69,30.25,0.132,6.57,439.762,3.5,0,0,0,0,0,0,0,1,0
13330,2019-10-29 16:00:00,a,6.68,5.56,0.34,2.69,29.9,0.175,6.622,439.762,3.5,0,0,0,0,0,0,0,1,0
13331,2019-10-29 20:00:00,a,6.705,5.56,0.34,2.69,29.65,0.132,6.665,439.762,3.5,0,0,0,0,0,0,0,1,0
13332,2019-10-30 00:00:00,a,6.755,5.56,0.34,2.69,29.475,0.152,6.682,439.762,3.5,0,0,0,0,0,0,0,1,0
13333,2019-10-30 04:00:00,a,6.815,5.56,0.34,2.69,29.275,0.175,6.702,439.762,3.5,0,0,0,0,0,0,0,1,0
13334,2019-10-30 08:00:00,a,6.87,5.56,0.34,2.69,29.825,0.132,6.625,439.762,3.5,0,0,0,0,0,0,0,1,0
13335,2019-10-30 12:00:00,a,6.912,5.56,0.34,2.69,30.475,0.152,6.562,439.762,3.5,0,0,0,0,0,0,0,1,0
13336,2019-10-30 16:00:00,a,6.96,5.56,0.34,2.69,29.975,0.132,6.622,439.762,3.5,0,0,0,0,0,0,0,1,0
13337,2019-10-30 20:00:00,a,7.023,5.56,0.34,2.69,29.8,0.152,6.658,439.762,3.5,0,0,0,0,0,0,0,1,0
13338,2019-10-31 00:00:00,a,7.085,5.56,0.34,2.69,29.675,0.152,6.655,439.762,3.5,0,0,0,0,0,0,0,1,0
13339,2019-10-31 04:00:00,a,7.135,5.56,0.34,2.69,29.575,0.195,6.67,439.762,3.5,0,0,0,0,0,0,0,1,0
13340,2019-10-31 08:00:00,a,7.172,5.56,0.34,2.69,30.025,0.152,6.608,439.762,3.5,0,0,0,0,0,0,0,1,0
13341,2019-10-31 12:00:00,a,7.175,5.56,0.34,2.69,30.625,0.132,6.545,439.762,3.5,0,0,0,0,0,0,0,1,0
13342,2019-10-31 16:00:00,a,7.175,5.56,0.34,2.69,30.1,0.173,6.61,439.762,3.5,0,0,0,0,0,0,0,1,0
13343,2019-10-31 20:00:00,a,7.178,5.56,0.34,2.69,29.875,0.175,6.625,439.762,3.5,0,0,0,0,0,0,0,1,0
13344,2019-11-01 00:00:00,a,7.188,5.56,0.34,2.69,29.875,0.152,6.62,439.762,3.5,0,0,0,0,0,0,0,1,0
13345,2019-11-01 04:00:00,a,7.193,5.56,0.34,2.69,29.775,0.173,6.63,439.762,3.5,0,0,0,0,0,0,0,1,0
13346,2019-11-01 08:00:00,a,7.208,5.56,0.34,2.69,30.325,0.132,6.595,439.762,3.5,0,0,0,0,0,0,0,1,0
13347,2019-11-01 12:00:00,a,7.195,5.56,0.34,2.69,30.8,0.152,6.52,439.762,3.5,0,0,0,0,0,0,0,1,0
13348,2019-11-01 16:00:00,a,7.182,5.56,0.34,2.69,30.15,0.173,6.588,439.762,3.5,0,0,0,0,0,0,0,1,0
13349,2019-11-01 20:00:00,a,7.185,5.56,0.34,2.69,29.825,0.152,6.635,439.762,3.5,0,0,0,0,0,0,0,1,0
13350,2019-11-02 00:00:00,a,7.212,5.56,0.34,2.69,29.7,0.132,6.637,439.762,3.5,0,0,0,0,0,0,0,1,0
